"rt","key_press","immOpt","delOpt","delay","task","randomize","trial_type","trial_index","time_elapsed","internal_node_id","choice","timelineType","startdate","starttime","subject_id"
"323.59999999403954","80","1.79","5.00","180","reward","1","html-keyboard-response","215","187761","0.0-4.0-1.0-1.0-0.24","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"543.8000000119209","80","19.98","20.00","90","reward","0","html-keyboard-response","218","190314","0.0-4.0-1.0-1.0-0.25","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"1154.7000000178814","80","0.05","10.00","365","reward","1","html-keyboard-response","221","193481","0.0-4.0-1.0-1.0-0.26","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"319.09999999403954","80","4.98","5.00","365","reward","0","html-keyboard-response","224","195809","0.0-4.0-1.0-1.0-0.27","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"564.1000000238419","80","0.02","5.00","365","reward","1","html-keyboard-response","227","198381","0.0-4.0-1.0-1.0-0.28","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"435.59999999403954","80","9.96","10.00","365","reward","1","html-keyboard-response","230","200828","0.0-4.0-1.0-1.0-0.29","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"403.89999997615814","80","4.59","5.00","90","reward","0","html-keyboard-response","233","203239","0.0-4.0-1.0-1.0-0.30","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"397.59999999403954","80","49.99","50.00","30","reward","1","html-keyboard-response","236","205643","0.0-4.0-1.0-1.0-0.31","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"453.59999999403954","80","0.26","5.00","30","reward","0","html-keyboard-response","239","208107","0.0-4.0-1.0-1.0-0.32","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"464.69999998807907","80","4.99","5.00","7","reward","1","html-keyboard-response","242","210579","0.0-4.0-1.0-1.0-0.33","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"468.7999999821186","80","9.62","50.00","7","reward","1","html-keyboard-response","245","213053","0.0-4.0-1.0-1.0-0.34","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"447.40000000596046","81","3.57","10.00","180","reward","0","html-keyboard-response","248","215512","0.0-4.0-1.0-1.0-0.35","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"328","80","7.33","10.00","365","reward","0","html-keyboard-response","251","217848","0.0-4.0-1.0-1.0-0.36","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"439.40000000596046","81","2.63","5.00","90","reward","1","html-keyboard-response","254","220296","0.0-4.0-1.0-1.0-0.37","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"306.60000002384186","80","38.46","50.00","30","reward","0","html-keyboard-response","257","222609","0.0-4.0-1.0-1.0-0.38","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"702","81","0.36","20.00","90","reward","0","html-keyboard-response","260","225315","0.0-4.0-1.0-1.0-0.39","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"584.9000000059605","80","-0.09","-10.00","180","loss","0","html-keyboard-response","264","228630","0.0-4.0-2.0-1.0-0.0","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"305","81","-49.46","-50.00","1095","loss","0","html-keyboard-response","267","230938","0.0-4.0-2.0-1.0-0.1","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"321.59999999403954","80","-0.09","-5.00","90","loss","1","html-keyboard-response","270","233269","0.0-4.0-2.0-1.0-0.2","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"388.59999999403954","81","-2.39","-5.00","1095","loss","1","html-keyboard-response","273","235661","0.0-4.0-2.0-1.0-0.3","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"522.7000000178814","80","-0.36","-20.00","90","loss","0","html-keyboard-response","276","238193","0.0-4.0-2.0-1.0-0.4","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"309.09999999403954","81","-9.99","-10.00","90","loss","0","html-keyboard-response","279","240513","0.0-4.0-2.0-1.0-0.5","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"373.09999999403954","80","-19.96","-20.00","180","loss","0","html-keyboard-response","282","242896","0.0-4.0-2.0-1.0-0.6","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"264.5","80","-0.53","-10.00","30","loss","0","html-keyboard-response","285","245169","0.0-4.0-2.0-1.0-0.7","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"392.5","80","-0.02","-10.00","1095","loss","0","html-keyboard-response","288","247571","0.0-4.0-2.0-1.0-0.8","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"200.69999998807907","80","-36.63","-50.00","365","loss","0","html-keyboard-response","291","249779","0.0-4.0-2.0-1.0-0.9","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"602.0999999940395","81","-4.24","-5.00","180","loss","1","html-keyboard-response","294","252393","0.0-4.0-2.0-1.0-0.10","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"1415.199999988079","80","-17.86","-50.00","180","loss","1","html-keyboard-response","297","255814","0.0-4.0-2.0-1.0-0.11","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"444.19999998807907","80","-0.09","-20.00","365","loss","1","html-keyboard-response","300","258267","0.0-4.0-2.0-1.0-0.12","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"391.09999999403954","80","-1.05","-20.00","30","loss","1","html-keyboard-response","303","260665","0.0-4.0-2.0-1.0-0.13","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"397.59999999403954","80","-4.59","-5.00","90","loss","1","html-keyboard-response","306","263073","0.0-4.0-2.0-1.0-0.14","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"382.5","80","-18.35","-20.00","90","loss","0","html-keyboard-response","309","265464","0.0-4.0-2.0-1.0-0.15","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"325.5","80","-9.96","-10.00","365","loss","0","html-keyboard-response","312","267796","0.0-4.0-2.0-1.0-0.16","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"367.90000000596046","80","-19.78","-20.00","1095","loss","1","html-keyboard-response","315","270170","0.0-4.0-2.0-1.0-0.17","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"329","80","-0.23","-50.00","365","loss","1","html-keyboard-response","318","272509","0.0-4.0-2.0-1.0-0.18","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"478.5","80","-1.79","-5.00","180","loss","0","html-keyboard-response","321","274997","0.0-4.0-2.0-1.0-0.19","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"376.5","80","-0.26","-5.00","30","loss","0","html-keyboard-response","324","277383","0.0-4.0-2.0-1.0-0.20","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"414.69999998807907","80","-10.75","-50.00","365","loss","0","html-keyboard-response","327","279807","0.0-4.0-2.0-1.0-0.21","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"448.69999998807907","81","-49.99","-50.00","30","loss","0","html-keyboard-response","330","282261","0.0-4.0-2.0-1.0-0.22","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"551.4000000059605","80","-14.65","-20.00","365","loss","1","html-keyboard-response","333","284818","0.0-4.0-2.0-1.0-0.23","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"348","81","-0.03","-20.00","1095","loss","1","html-keyboard-response","336","287174","0.0-4.0-2.0-1.0-0.24","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"367.40000000596046","81","-9.71","-10.00","30","loss","1","html-keyboard-response","339","289551","0.0-4.0-2.0-1.0-0.25","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"403.2999999821186","80","-4.30","-20.00","365","loss","0","html-keyboard-response","342","291960","0.0-4.0-2.0-1.0-0.26","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"728.0999999940395","80","-4.99","-5.00","30","loss","1","html-keyboard-response","345","294697","0.0-4.0-2.0-1.0-0.27","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"437.09999999403954","81","-19.42","-20.00","30","loss","0","html-keyboard-response","348","297141","0.0-4.0-2.0-1.0-0.28","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"862.8000000119209","80","-10.53","-20.00","90","loss","0","html-keyboard-response","351","300009","0.0-4.0-2.0-1.0-0.29","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"337.69999998807907","81","-0.18","-10.00","90","loss","0","html-keyboard-response","354","302353","0.0-4.0-2.0-1.0-0.30","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"781.6999999880791","80","-0.05","-10.00","365","loss","0","html-keyboard-response","357","305144","0.0-4.0-2.0-1.0-0.31","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"751.3000000119209","81","-45.87","-50.00","90","loss","0","html-keyboard-response","360","307905","0.0-4.0-2.0-1.0-0.32","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"353.5","80","-9.55","-20.00","1095","loss","1","html-keyboard-response","363","310267","0.0-4.0-2.0-1.0-0.33","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"208.40000000596046","81","-38.46","-50.00","30","loss","0","html-keyboard-response","366","312484","0.0-4.0-2.0-1.0-0.34","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"318.39999997615814","80","-4.85","-5.00","30","loss","1","html-keyboard-response","369","314811","0.0-4.0-2.0-1.0-0.35","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"928.8999999761581","81","-9.98","-10.00","180","loss","0","html-keyboard-response","372","317750","0.0-4.0-2.0-1.0-0.36","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"471","80","-0.18","-20.00","180","loss","0","html-keyboard-response","375","320226","0.0-4.0-2.0-1.0-0.37","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"777.0999999940395","80","-1.08","-5.00","365","loss","0","html-keyboard-response","378","323011","0.0-4.0-2.0-1.0-0.38","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"274.7999999821186","80","-15.38","-20.00","30","loss","0","html-keyboard-response","381","325296","0.0-4.0-2.0-1.0-0.39","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"501.40000000596046","80","9.17","10.00","90","reward","0","html-keyboard-response","385","328943","0.0-4.0-3.0-1.0-0.0","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"301.90000000596046","81","9.98","10.00","180","reward","1","html-keyboard-response","388","331251","0.0-4.0-3.0-1.0-0.1","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"417.30000001192093","80","16.95","20.00","180","reward","0","html-keyboard-response","391","333676","0.0-4.0-3.0-1.0-0.2","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"330.2999999821186","81","10.53","20.00","90","reward","0","html-keyboard-response","394","336018","0.0-4.0-3.0-1.0-0.3","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"551.7000000178814","80","9.99","10.00","7","reward","1","html-keyboard-response","397","338578","0.0-4.0-3.0-1.0-0.4","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"515.9000000059605","81","19.86","20.00","7","reward","0","html-keyboard-response","400","341103","0.0-4.0-3.0-1.0-0.5","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"324.09999999403954","80","0.46","50.00","180","reward","1","html-keyboard-response","403","343436","0.0-4.0-3.0-1.0-0.6","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"352.7000000178814","80","0.53","10.00","30","reward","0","html-keyboard-response","406","345798","0.0-4.0-3.0-1.0-0.7","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"448.5","80","19.93","20.00","365","reward","1","html-keyboard-response","409","348256","0.0-4.0-3.0-1.0-0.8","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"876.5","80","19.42","20.00","30","reward","0","html-keyboard-response","412","351143","0.0-4.0-3.0-1.0-0.9","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"420.59999999403954","80","4.97","5.00","7","reward","0","html-keyboard-response","415","353575","0.0-4.0-3.0-1.0-0.10","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"677.4000000059605","81","1.05","20.00","30","reward","0","html-keyboard-response","418","356262","0.0-4.0-3.0-1.0-0.11","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"262.40000000596046","80","4.24","5.00","180","reward","1","html-keyboard-response","421","358529","0.0-4.0-3.0-1.0-0.12","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"362.40000000596046","81","49.65","50.00","7","reward","1","html-keyboard-response","424","360896","0.0-4.0-3.0-1.0-0.13","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"661.7000000178814","80","8.47","10.00","180","reward","0","html-keyboard-response","427","363564","0.0-4.0-3.0-1.0-0.14","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"313.5","80","45.87","50.00","90","reward","1","html-keyboard-response","430","365882","0.0-4.0-3.0-1.0-0.15","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"1193.2999999821186","80","49.82","50.00","365","reward","1","html-keyboard-response","433","369084","0.0-4.0-3.0-1.0-0.16","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"460.7000000178814","80","2.63","50.00","30","reward","1","html-keyboard-response","436","371550","0.0-4.0-3.0-1.0-0.17","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"1318.5","80","0.91","50.00","90","reward","1","html-keyboard-response","439","374878","0.0-4.0-3.0-1.0-0.18","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"539.3000000119209","80","49.96","50.00","90","reward","0","html-keyboard-response","442","377427","0.0-4.0-3.0-1.0-0.19","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"1195.300000011921","80","18.35","20.00","90","reward","0","html-keyboard-response","445","380631","0.0-4.0-3.0-1.0-0.20","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"1160.2000000178814","80","36.63","50.00","365","reward","1","html-keyboard-response","448","383796","0.0-4.0-3.0-1.0-0.21","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"392.39999997615814","80","4.85","5.00","30","reward","0","html-keyboard-response","451","386196","0.0-4.0-3.0-1.0-0.22","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"755","80","9.35","10.00","7","reward","1","html-keyboard-response","454","388959","0.0-4.0-3.0-1.0-0.23","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"363.80000001192093","81","3.85","5.00","30","reward","1","html-keyboard-response","457","391330","0.0-4.0-3.0-1.0-0.24","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"477.7000000178814","80","49.91","50.00","180","reward","0","html-keyboard-response","460","393815","0.0-4.0-3.0-1.0-0.25","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"241.2999999821186","81","19.96","20.00","180","reward","0","html-keyboard-response","463","396066","0.0-4.0-3.0-1.0-0.26","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"453.7999999821186","80","0.18","10.00","90","reward","0","html-keyboard-response","466","398531","0.0-4.0-3.0-1.0-0.27","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
"336.5","81","3.66","5.00","365","reward","0","html-keyboard-response","469","400877","0.0-4.0-3.0-1.0-0.28","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"1075.1000000238419","80","26.32","50.00","90","reward","1","html-keyboard-response","472","403963","0.0-4.0-3.0-1.0-0.29","immediate","trial","24/05/2022","17:24:11","o8abhhcn7"
"900.3000000119209","80","9.93","10.00","7","reward","0","html-keyboard-response","475","406870","0.0-4.0-3.0-1.0-0.30","delayed","trial","24/05/2022","17:24:11","o8abhhcn7"
